OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUHARDID
30200020010272	MOD	EC_R3P.4U	30220734802712	2	220	HPK	470328424	5373517
30200020010274	MOD	EC_R4P.4U	30220833101115	2	160	HPK	470131600	5895825
30200020010275	MOD	EC_R4P.4U	30220833601311	2	170	HPK	470376848	3275853
30200020010276	MOD	EC_R3P.4U	30220734702426	2	220	HPK	470307176	5633353
30200020010277	MOD	EC_R4P.4U	30220833101134	2	170	HPK	470411140	5503889
30200020010278	MOD	EC_R4P.4U	30220833601318	2	170	HPK	470345604	8058189
30200020010279	MOD	EC_R7P.4U	30221350402014	2	230	HPK	470051044	5963325
30200020010279	MOD	EC_R7P.4U	30221450401835	3	230	HPK	470051044	5963325
30200020010280	MOD	EC_R4P.4U-S	30221845200616	2	220	HPK	470374276	12253517
30200020010281	MOD	EC_R3P.4U	30220734802704	2	220	HPK	470328420	3667589
30200020010284	MOD	EC_R4P.4U-S	30221850200723	2	238	HPK	470438796	13762193
30200020010285	MOD	EC_R3P.4U	30220734802810	2	220	HPK	470098280	14154149
30200020010286	MOD	EC_R7P.4U	30221351102525	2	206	HPK	470131428	14348605
30200020010286	MOD	EC_R7P.4U	30221452103034	3	206	HPK	470131428	14348605
30200020010287	MOD	EC_R4P.4U	30220833601305	2	180	HPK	470149008	12450449
30200020010288	MOD	EC_R4P.4U-S	30221850701206	2	165	HPK	470373256	8255121
30200020010289	MOD	EC_R3P.4U	30220734802709	2	220	HPK	470411372	16249161
30200020010290	MOD	EC_R3P.4U	30220734802834	2	220	HPK	470099820	5764517
30200020010291	MOD	EC_R4P.4U	30220833601331	2	180	HPK	470311560	7467665
30200020010292	MOD	EC_R4P.4U-S	30221850701212	2	164	HPK	470144648	3273105
30200020010293	MOD	EC_R3P.4U	30220734802838	2	220	HPK	470373220	12253809
30200020010294	MOD	EC_R3P.4U	30220734802837	2	220	HPK	470128228	11924881
30200020010295	MOD	EC_R3P.4U	30220734802809	2	210	HPK	470376808	15988113
30200020010296	MOD	EC_R4P.4U	30220833101127	2	160	HPK	470149000	5373229
30200020010297	MOD	EC_R4P.4U	30220833101123	2	160	HPK	470410116	14415505
30200020010298	MOD	EC_R7P.4U	30221350301912	2	230	HPK	470329576	7798051
30200020010298	MOD	EC_R7P.4U	30221450401816	3	240	HPK	470329576	7798051
30200020010299	MOD	EC_R7P.4U	30221350402007	2	230	HPK	470051048	8126141
30200020010299	MOD	EC_R7P.4U	30221445201724	3	233.2	VIENNA	470051048	8126141
30200020010300	MOD	EC_R3P.4U	30220734802736	2	220	HPK	470148972	11990661
30200020010301	MOD	EC_R7P.4U	30221344301118	2	250	HPK	470112500	12054827
30200020010301	MOD	EC_R7P.4U	30221444000929	3	250	HPK	470112500	12054827
30200020010303	MOD	EC_R7P.4U	30221344401210	2	228.1	VIENNA	470344944	14154071
30200020010303	MOD	EC_R7P.4U	30221444201020	3	230	HPK	470344944	14154071
30200020010304	MOD	EC_R7P.4U	30221343600615	2	200	HPK	470395108	4059519
30200020010304	MOD	EC_R7P.4U	30221443600829	3	220	HPK	470395108	4059519
30200020010305	MOD	EC_R7P.4U	30221343600632	2	220	HPK	470045156	5632639
30200020010305	MOD	EC_R7P.4U	30221444000911	3	230	HPK	470045156	5632639
30200020010307	MOD	EC_R7P.4U	30221344301122	2	240	HPK	470143972	7601195
30200020010307	MOD	EC_R7P.4U	30221444201012	3	250	HPK	470143972	7601195
30200020010308	MOD	EC_R7P.4U	30221343600636	2	220	HPK	470112492	5895003
30200020010308	MOD	EC_R7P.4U	30221444201008	3	230	HPK	470112492	5895003
30200020010311	MOD	EC_R7P.4U	30221344301120	2	240	HPK	470148844	5635371
30200020010311	MOD	EC_R7P.4U	30221444201033	3	250	HPK	470148844	5635371
30200020010312	MOD	EC_R7P.4U	30221343600617	2	220	HPK	470045168	3601719
30200020010312	MOD	EC_R7P.4U	30221444000901	3	230	HPK	470045168	3601719
30200020010313	MOD	EC_R7P.4U	30221344301130	2	251.17	VIENNA	470427364	15987751
30200020010313	MOD	EC_R7P.4U	30221444000925	3	250	HPK	470427364	15987751
30200020010314	MOD	EC_R6P.4U	30221141401123	3	210	HPK	470083784	7598927
30200020010314	MOD	EC_R6P.4U	30221241500512	2	210	HPK	470083784	7598927
30200020010315	MOD	EC_R7P.4U	30221344301105	2	250	HPK	470313188	6156971
30200020010315	MOD	EC_R7P.4U	30221444201022	3	250	HPK	470313188	6156971
30200020010317	MOD	EC_R7P.4U	30221344401229	2	250	HPK	470164976	8256811
30200020010317	MOD	EC_R7P.4U	30221444000920	3	250	HPK	470164976	8256811
30200020010319	MOD	EC_R7P.4U	30221343600628	2	210	HPK	470099432	3928615
30200020010319	MOD	EC_R7P.4U	30221444201038	3	230	HPK	470099432	3928615
30200020010320	MOD	EC_R7P.4U	30221344401203	2	230	HPK	470082796	3274027
30200020010320	MOD	EC_R7P.4U	30221444201021	3	240	HPK	470082796	3274027
30200020010321	MOD	EC_R7P.4U	30221344401223	2	240	HPK	470148836	5701207
30200020010321	MOD	EC_R7P.4U	30221444000905	3	240	HPK	470148836	5701207
30200020010322	MOD	EC_R7P.4U	30211340854430	2	193.72	PISA	470181348	14614061
30200020010322	MOD	EC_R7P.4U	30211441174739	3	179.44	VIENNA	470181348	14614061
30200020010323	MOD	EC_R7P.4U	30221344301102	2	240	HPK	470356980	8254251
30200020010323	MOD	EC_R7P.4U	30221444000922	3	250	HPK	470356980	8254251
30200020010324	MOD	EC_R6P.4U	30221141401129	3	220	HPK	470051020	3535179
30200020010324	MOD	EC_R6P.4U	30221241601008	2	240	HPK	470051020	3535179
30200020010325	MOD	EC_R6P.4U	30221141401138	3	220	HPK	470177732	12058191
30200020010325	MOD	EC_R6P.4U	30221241600920	2	230	HPK	470177732	12058191
30200020010326	MOD	EC_R7P.4U	30221343600629	2	220	HPK	470066928	14284159
30200020010326	MOD	EC_R7P.4U	30221444000912	3	230	HPK	470066928	14284159
30200020010327	MOD	EC_R7P.4U	30221344401211	2	260	HPK	470377200	5963299
30200020010327	MOD	EC_R7P.4U	30221442600305	3	240.42	VIENNA	470377200	5963299
30200020010328	MOD	EC_R7P.4U	30221344401221	2	240	HPK	470148852	14415191
30200020010328	MOD	EC_R7P.4U	30221444000904	3	240	HPK	470148852	14415191
30200020010329	MOD	EC_R7P.4U	30221344401225	2	220	HPK	470049252	4060791
30200020010329	MOD	EC_R7P.4U	30221443600803	3	230	HPK	470049252	4060791
30200020010330	MOD	EC_R7P.4U	30221343600618	2	220	HPK	470112484	14613631
30200020010330	MOD	EC_R7P.4U	30221443600820	3	230	HPK	470112484	14613631
30200020010332	MOD	EC_R7P.4U	30221344401228	2	250	HPK	470164964	11989803
30200020010332	MOD	EC_R7P.4U	30221444201031	3	250	HPK	470164964	11989803
30200020010333	MOD	EC_R6P.4U-S	30221142302016	3	144.43	KARLSRUHE-IEKP	470079176	16381003
30200020010333	MOD	EC_R6P.4U-S	30222042200115	2	112.51	VIENNA	470079176	16381003
30200020010334	MOD	EC_R5P.6D	30220950502424	3	200	HPK	470050982	3537051
30200020010334	MOD	EC_R5P.6D	30221044701304	2	190	HPK	470050982	3537051
30200020010335	MOD	EC_R7P.4U	30221344301119	2	240	HPK	470356972	16380967
30200020010335	MOD	EC_R7P.4U	30221444000914	3	250	HPK	470356972	16380967
30200020010337	MOD	EC_R7P.4U	30221344401204	2	240	HPK	470132712	3931511
30200020010337	MOD	EC_R7P.4U	30221444201016	3	240	HPK	470132712	3931511
30200020010338	MOD	EC_R7P.4U	30221351802918	2	209	HPK	470389996	11923487
30200020010338	MOD	EC_R7P.4U	30221452102905	3	192	HPK	470389996	11923487
30200020010339	MOD	EC_R7P.4U	30221344301113	2	214.22	VIENNA	470078452	14415195
30200020010339	MOD	EC_R7P.4U	30221444201037	3	230	HPK	470078452	14415195
30200020010341	MOD	EC_R7P.4U	30221344401233	2	240	HPK	470356964	14283303
30200020010341	MOD	EC_R7P.4U	30221444000902	3	240	HPK	470356964	14283303
30200020010342	MOD	EC_R7P.4U	30221343600637	2	200	HPK	470049764	16120155
30200020010342	MOD	EC_R7P.4U	30221443600832	3	220	HPK	470049764	16120155
30200020010347	MOD	EC_R7P.4U	30221343600635	2	200	HPK	470083304	14023255
30200020010347	MOD	EC_R7P.4U	30221443600806	3	220	HPK	470083304	14023255
30200020010348	MOD	EC_R7P.4U	30221343600639	2	200	HPK	470083308	3601199
30200020010348	MOD	EC_R7P.4U	30221443600807	3	220	HPK	470083308	3601199
30200020010349	MOD	EC_R7P.4U	30221344301112	2	240	HPK	470313192	6157483
30200020010349	MOD	EC_R7P.4U	30221444201013	3	250	HPK	470313192	6157483
30200020010350	MOD	EC_R7P.4U	30221344301103	2	250	HPK	470378724	3669551
30200020010350	MOD	EC_R7P.4U	30221444201023	3	250	HPK	470378724	3669551
30200020010352	MOD	EC_R7P.4U	30221343600640	2	200	HPK	470083564	5701247
30200020010352	MOD	EC_R7P.4U	30221444201024	3	230	HPK	470083564	5701247
30200020010353	MOD	EC_R7P.4U	30221344401214	2	260	HPK	470098676	11923495
30200020010353	MOD	EC_R7P.4U	30221444201003	3	250	HPK	470098676	11923495
30200020010354	MOD	EC_R7P.4U	30221344401206	2	240	HPK	470099444	16184427
30200020010354	MOD	EC_R7P.4U	30221444000903	3	240	HPK	470099444	16184427
30200020010355	MOD	EC_R7P.4U	30221344401220	2	240	HPK	470313200	16709671
30200020010355	MOD	EC_R7P.4U	30221444000930	3	240	HPK	470313200	16709671
30200020010356	MOD	EC_R7P.4U	30221344301114	2	250	HPK	470356976	5370919
30200020010356	MOD	EC_R7P.4U	30221444000931	3	250	HPK	470356976	5370919
30200020010358	MOD	EC_R7P.4U	30221343600604	2	160	HPK	470111460	13890175
30200020010358	MOD	EC_R7P.4U	30221443600819	3	161.18	VIENNA	470111460	13890175
30200020010359	MOD	EC_R7P.4U	30221344401212	2	240	HPK	470164980	6223147
30200020010359	MOD	EC_R7P.4U	30221444000924	3	248.62	VIENNA	470164980	6223147
30200020010360	MOD	EC_R7P.4U	30221344301123	2	230	HPK	470067444	13759275
30200020010360	MOD	EC_R7P.4U	30221443600801	3	230	HPK	470067444	13759275
30200020010361	MOD	EC_R7P.4U	30221343600605	2	170	HPK	470159852	3404159
30200020010361	MOD	EC_R7P.4U	30221443600821	3	200	HPK	470159852	3404159
30200020010362	MOD	EC_R5S.6U	30220945002001	3	190	HPK	470181029	14087295
30200020010362	MOD	EC_R5S.6U	30221045001421	2	200	HPK	470181029	14087295
30200020010363	MOD	EC_R5P.6D	30220950502434	3	190	HPK	470045102	3407487
30200020010363	MOD	EC_R5P.6D	30221044701305	2	200	HPK	470045102	3407487
30200020010364	MOD	EC_R7P.4U	30221343600611	2	160	HPK	470083828	14286207
30200020010364	MOD	EC_R7P.4U	30221444201029	3	199.41	VIENNA	470083828	14286207
30200020010365	MOD	EC_R7P.4U	30221344401230	2	250	HPK	470356968	5373227
30200020010365	MOD	EC_R7P.4U	30221444000918	3	250	HPK	470356968	5373227
30200020010366	MOD	EC_R7P.4U	30221351803004	2	206	HPK	470357736	14023527
30200020010366	MOD	EC_R7P.4U	30221451102301	3	190	VIENNA	470357736	14023527
30200020010367	MOD	EC_R7P.4U	30221343600619	2	200	HPK	470390768	13759031
30200020010367	MOD	EC_R7P.4U	30221443600830	3	220	HPK	470390768	13759031
30200020010368	MOD	EC_R7P.4U	30221344401213	2	240	HPK	470393584	13760047
30200020010368	MOD	EC_R7P.4U	30221444000909	3	240	HPK	470393584	13760047
30200020010369	MOD	EC_R7P.4U	30221344401209	2	240	HPK	470313196	11793195
30200020010369	MOD	EC_R7P.4U	30221444000906	3	250	HPK	470313196	11793195
30200020010370	MOD	EC_R7P.4U	30221344401208	2	250	HPK	470098668	14613039
30200020010370	MOD	EC_R7P.4U	30221444000917	3	250	HPK	470098668	14613039
30200020010371	MOD	EC_R7P.4U	30221343600625	2	200	HPK	470390772	5701175
30200020010371	MOD	EC_R7P.4U	30221443600824	3	220	HPK	470390772	5701175
30200020010372	MOD	EC_R7P.4U	30221344401218	2	230	HPK	470082800	12514139
30200020010372	MOD	EC_R7P.4U	30221444201014	3	240	HPK	470082800	12514139
30200020010375	MOD	EC_R7P.4U	30221344401217	2	240	HPK	470050032	12449899
30200020010375	MOD	EC_R7P.4U	30221444201032	3	240	HPK	470050032	12449899
30200020010376	MOD	EC_R7P.4U	30221343600621	2	200	HPK	470083556	5370495
30200020010376	MOD	EC_R7P.4U	30221443600825	3	220	HPK	470083556	5370495
30200020010377	MOD	EC_R7P.4U	30221343600607	2	170	HPK	470357220	5699967
30200020010377	MOD	EC_R7P.4U	30221443600817	3	200	HPK	470357220	5699967
30200020010378	MOD	EC_R3P.4U	30220735003119	2	230	HPK	470405736	16447975
30200020010379	MOD	EC_R7P.4U	30221344301133	2	240	HPK	470112488	5635243
30200020010379	MOD	EC_R7P.4U	30221444201036	3	240	HPK	470112488	5635243
30200020010380	MOD	EC_R7P.4U	30221344301134	2	240	HPK	470098664	14283563
30200020010380	MOD	EC_R7P.4U	30221444000908	3	240	HPK	470098664	14283563
30200020010381	MOD	EC_R7P.4U	30221344401205	2	230	HPK	470311400	6159147
30200020010381	MOD	EC_R7P.4U	30221444201011	3	230	HPK	470311400	6159147
30200020010382	MOD	EC_R7P.4U	30221344401202	2	240	HPK	470308080	3602735
30200020010382	MOD	EC_R7P.4U	30221444201034	3	240	HPK	470308080	3602735
30200020010383	MOD	EC_R7P.4U	30221344301121	2	240	HPK	470313204	8254123
30200020010383	MOD	EC_R7P.4U	30221444000916	3	250	HPK	470313204	8254123
30200020010384	MOD	EC_R7P.4U	30221344401224	2	230	HPK	470099428	13892183
30200020010384	MOD	EC_R7P.4U	30221443600810	3	230	HPK	470099428	13892183
30200020010385	MOD	EC_R7P.4U	30221344401227	2	250	HPK	470164968	16381483
30200020010385	MOD	EC_R7P.4U	30221444000926	3	250	HPK	470164968	16381483
30200020010386	MOD	EC_R7P.4U	30221351802914	2	205	HPK	470377188	8253927
30200020010386	MOD	EC_R7P.4U	30221452102924	3	189.46	VIENNA	470377188	8253927
30200020010387	MOD	EC_R7P.4U	30221344301126	2	240	HPK	470345968	3799387
30200020010387	MOD	EC_R7P.4U	30221444201028	3	240	HPK	470345968	3799387
30200020010388	MOD	EC_R7P.4U	30221344401207	2	240	HPK	470164972	6156927
30200020010388	MOD	EC_R7P.4U	30221444201004	3	240	HPK	470164972	6156927
30200020010389	MOD	EC_R7P.4U	30221344401219	2	248.7	VIENNA	470439140	7731371
30200020010389	MOD	EC_R7P.4U	30221444000919	3	250	HPK	470439140	7731371
30200020010390	MOD	EC_R7P.4U	30221344301109	2	230	HPK	470099436	14548567
30200020010390	MOD	EC_R7P.4U	30221444201002	3	240	HPK	470099436	14548567
30200020010391	MOD	EC_R6P.4U	30221141401128	3	220	HPK	470111172	3405387
30200020010391	MOD	EC_R6P.4U	30221241600724	2	210	HPK	470111172	3405387
30200020010392	MOD	EC_R7P.4U	30211340384724	2	188	STM	470176228	13760011
30200020010392	MOD	EC_R7P.4U	30211434603530	3	173.54	VIENNA	470176228	13760011
30200020010393	MOD	EC_R7P.4U	30221344401232	2	240	HPK	470051056	12186151
30200020010393	MOD	EC_R7P.4U	30221444201025	3	240	HPK	470051056	12186151
30200020010394	MOD	EC_R7P.4U	30221344301106	2	250	HPK	470345960	8322347
30200020010394	MOD	EC_R7P.4U	30221444000934	3	250	HPK	470345960	8322347
30200020010395	MOD	EC_R7P.4U	30221344301124	2	240	HPK	470098660	13761583
30200020010395	MOD	EC_R7P.4U	30221444201005	3	240	HPK	470098660	13761583
30200020010396	MOD	EC_R7P.4U	30221343600616	2	220	HPK	470049260	13892991
30200020010396	MOD	EC_R7P.4U	30221444201030	3	230	HPK	470049260	13892991
30200020010397	MOD	EC_R7P.4U	30221343600612	2	160	HPK	470357236	6158935
30200020010397	MOD	EC_R7P.4U	30221443600828	3	200	HPK	470357236	6158935
30200020010399	MOD	EC_R7P.4U	30221344301127	2	230	HPK	470082792	5763419
30200020010399	MOD	EC_R7P.4U	30221444201015	3	240	HPK	470082792	5763419
30200020010400	MOD	EC_R7P.4U	30221344301110	2	240	HPK	470099688	6156587
30200020010400	MOD	EC_R7P.4U	30221444000915	3	240	HPK	470099688	6156587
30200020010401	MOD	EC_R7P.4U	30221350902312	2	211	HPK	470067180	2028863
30200020010401	MOD	EC_R7P.4U	30221451002218	3	215	HPK	470067180	2028863
30200020010402	MOD	EC_R3P.4U	30220735103320	2	210	HPK	470132072	3274847
30200020010403	MOD	EC_R3P.4U	30220740203403	2	210	HPK	470132076	5895835
30200020010404	MOD	EC_R4P.4U-S	30221850400801	2	171	HPK	470356356	7993195
30200020010407	MOD	EC_R4P.4U-S	30221850200716	2	238	HPK	470390408	14284975
30200020010408	MOD	EC_R3P.4U	30220735103319	2	210	HPK	470132068	3276507
30200020010410	MOD	EC_R7P.4U	30221351402809	2	226	HPK	470328564	11662043
30200020010410	MOD	EC_R7P.4U	30221452002822	3	198	HPK	470328564	11662043
30200020010411	MOD	EC_R3P.4U	30220740203407	2	210	HPK	470361960	14022303
30200020010412	MOD	EC_R7P.4U	30221351302736	2	222.93	VIENNA	470098928	14283823
30200020010412	MOD	EC_R7P.4U	30221452002812	3	220	HPK	470098928	14283823
30200020010414	MOD	EC_R3P.4U	30220740203406	2	210	HPK	470390120	14546651
30200020010415	MOD	EC_R3P.4U	30220740203411	2	210	HPK	470066532	8060461
30200020010416	MOD	EC_R3P.4U	30220735103226	2	230	HPK	470328172	16383195
30200020010417	MOD	EC_R4P.4U-S	30221850400802	2	168	HPK	470356360	5962459
30200020010418	MOD	EC_R3P.4U	30220735103333	2	191.32	KARLSRUHE-IEKP	470149228	5764767
30200020010419	MOD	EC_R3P.4U	30220740203416	2	210	HPK	470079592	3275247
30200020010420	MOD	EC_R7P.4U	30221345201610	2	220	HPK	470115556	6225495
30200020010420	MOD	EC_R7P.4U	30221451802717	3	205	HPK	470115556	6225495
30200020010421	MOD	EC_R7P.4U	30221351302709	2	219	HPK	470082288	16514799
30200020010421	MOD	EC_R7P.4U	30221452002801	3	207	HPK	470082288	16514799
30200020010423	MOD	EC_R4P.4U-S	30221850200730	2	248	HPK	470389644	7992027
30200020010424	MOD	EC_R4P.4U-S	30221850701509	2	231	HPK	470144392	16711191
30200020010425	MOD	EC_R3P.4U	30220735103222	2	220	HPK	470328164	16449243
30200020010427	MOD	EC_R4P.4U-S	30221850701204	2	170	HPK	470111368	8320731
30200020010429	MOD	EC_R3P.4U	30220735103310	2	190	HPK	470081900	5697815
30200020010431	MOD	EC_R3P.4U	30220735103227	2	230	HPK	470344300	4127835
30200020010432	MOD	EC_R3P.4U	30220740203404	2	210	HPK	470426984	16185879
30200020010433	MOD	EC_R3P.4U	30220735103308	2	181.22	KARLSRUHE-IEKP	470361704	14545967
30200020010435	MOD	EC_R3P.4U	30220735103220	2	230	HPK	470344292	5370587
30200020010436	MOD	EC_R4P.4U-S	30221850200717	2	239	HPK	470372740	16380635
30200020010437	MOD	EC_R3P.4U	30220735103316	2	200	HPK	470081892	7729903
30200020010438	MOD	EC_R3P.4U	30220740203402	2	210	HPK	470426988	7598811
30200020010439	MOD	EC_R4P.4U-S	30221850701513	2	227	HPK	470405764	8255511
30200020010440	MOD	EC_R7P.4U	30221345201609	2	220	HPK	470115564	5504701
30200020010440	MOD	EC_R7P.4U	30221452002805	3	207	HPK	470115564	5504701
30200020010441	MOD	EC_R4P.4U-S	30221850200728	2	239	HPK	470422408	7599127
30200020010442	MOD	EC_R7P.4U	30221351402834	2	223	HPK	470115572	7468763
30200020010442	MOD	EC_R7P.4U	30221452002836	3	200	HPK	470115572	7468763
30200020010444	MOD	EC_R7P.4U	30221345201606	2	220	HPK	470177000	3931739
30200020010444	MOD	EC_R7P.4U	30221451802728	3	205	HPK	470177000	3931739
30200020010445	MOD	EC_R3P.4U	30220735103309	2	179.14	KARLSRUHE-IEKP	470410852	12187375
30200020010447	MOD	EC_R3P.4U	30220735103235	2	230	HPK	470339940	14023027
30200020010448	MOD	EC_R3P.4U	30220735103224	2	230	HPK	470344296	16643803
30200020010451	MOD	EC_R4P.4U-S	30221850701205	2	166	HPK	470111372	5504091
30200020010452	MOD	EC_R7P.4U	30221351302731	2	222	HPK	470427892	3928731
30200020010452	MOD	EC_R7P.4U	30221452002802	3	209	HPK	470427892	3928731
30200020010454	MOD	EC_R7P.4U	30221351402820	2	223	HPK	470344432	4059879
30200020010454	MOD	EC_R7P.4U	30221451802708	3	200	VIENNA	470344432	4059879
30200020010455	MOD	EC_R4P.4U-S	30221850400804	2	163	HPK	470356364	5894363
30200020010456	MOD	EC_R3P.4U	30220735103313	2	190	HPK	470081896	7860719
30200020010457	MOD	EC_R7P.4U	30221345201613	2	220	HPK	470405872	4060143
30200020010457	MOD	EC_R7P.4U	30221452002817	3	207	HPK	470405872	4060143
30200020010458	MOD	EC_R4P.4U-S	30221850701508	2	232	HPK	470356872	3799915
30200020010459	MOD	EC_R3P.4U	30220735103330	2	200	HPK	470361956	6223095
30200020010460	MOD	EC_R4P.4U-S	30221850200727	2	239	HPK	470422412	8125147
30200020010461	MOD	EC_R3P.4U	30220734702417	2	220	HPK	470327916	12516473
30200020010462	MOD	EC_R4P.4U-S	30221850701429	2	233	HPK	470372744	6159999
30200020010463	MOD	EC_R3P.4U	30220740203405	2	210	HPK	470410860	5765851
30200020010464	MOD	EC_R7P.4U	30221353603827	2	180	HPK	470165228	10219999
30200020010464	MOD	EC_R7P.4U	30221453603535	3	180	HPK	470165228	10219999
30200020010465	MOD	EC_R3P.4U	30220735103317	2	200	HPK	470149220	16186587
30200020010467	MOD	EC_R7P.4U	30221351402808	2	220	HPK	470329584	5698339
30200020010467	MOD	EC_R7P.4U	30221452002803	3	208	HPK	470329584	5698339
30200020010468	MOD	EC_R4P.4U-S	30221850200726	2	240	HPK	470389636	6028927
30200020010469	MOD	EC_R3P.4U	30220735103234	2	230	HPK	470324580	7730291
30200020010470	MOD	EC_R4P.4U-S	30221850701515	2	229	HPK	470390156	8122715
30200020010471	MOD	EC_R4P.4U-S	30221850200718	2	207.05	KARLSRUHE-IEKP	470078340	14284651
30200020010472	MOD	EC_R3P.4U	30220735103315	2	190	HPK	470082920	8254999
30200020010473	MOD	EC_R3P.4U	30220735103314	2	200	HPK	470066020	3863087
30200020010475	MOD	EC_R3P.4U	30220735103236	2	230	HPK	470339944	3799923
30200020010476	MOD	EC_R4P.4U-S	30221850701516	2	199.58	KARLSRUHE-IEKP	470373508	5371611
30200020010477	MOD	EC_R4P.4U-S	30221850200720	2	239	HPK	470422404	12319963
30200020010478	MOD	EC_R7P.4U	30221350802118	2	208	HPK	470045412	1243615
30200020010478	MOD	EC_R7P.4U	30221441900201	3	190	HPK	470045412	1243615
30200020010479	MOD	EC_R7P.4U	30221353603724	2	210	HPK	470345716	8257169
30200020010479	MOD	EC_R7P.4U	30221451202517	3	232	HPK	470345716	8257169
30200020010480	MOD	EC_R3P.4U	30220735103321	2	210	HPK	470410596	5700343
30200020010481	MOD	EC_R3P.4U	30220735103325	2	190	HPK	470098792	3535127
30200020010482	MOD	EC_R7P.4U	30221351402815	2	218	HPK	470176996	16448061
30200020010482	MOD	EC_R7P.4U	30221452002809	3	203	HPK	470176996	16448061
30200020010483	MOD	EC_R7P.4U	30221344101009	2	170	HPK	470391016	15137247
30200020010483	MOD	EC_R7P.4U	30221453503609	3	150	HPK	470391016	15137247
30200020010484	MOD	EC_R3P.4U	30220740203401	2	220	HPK	470410856	7599835
30200020010485	MOD	EC_R3P.4U	30220735103329	2	200	HPK	470361964	3273463
30200020010486	MOD	EC_R3P.4U	30220735103331	2	190	HPK	470328168	14285815
30200020010488	MOD	EC_R3P.4U	30220735103334	2	200	HPK	470149224	8060635
30200020010489	MOD	EC_R4P.4U-S	30221850701514	2	229	HPK	470405772	5763487
30200020010490	MOD	EC_R4P.4U-S	30221850701203	2	166	HPK	470176396	5503707
30200020010491	MOD	EC_R3P.4U	30220735103221	2	230	HPK	470410600	16709339
30200020010492	MOD	EC_R3P.4U	30220735103322	2	210	HPK	470063204	16251159
30200020010493	MOD	EC_R3P.4U	30220735103311	2	190	HPK	470066024	14152381
30200020010496	MOD	EC_R7P.4U	30221351402801	2	220	HPK	470423276	5633503
30200020010496	MOD	EC_R7P.4U	30221451802725	3	207	HPK	470423276	5633503
