OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID
30200020004163	MOD	OB_L12S.4U	30220451511903	2	240	HPK	436248881	14023863
30200020004163	MOD	OB_L12S.4U	30220451512035	3	244	HPK	436248881	14023863
30200020004164	MOD	OB_L12S.4U	30220445004117	2	220	HPK	436249689	5633775
30200020004164	MOD	OB_L12S.4U	30220451512034	3	248	HPK	436249689	5633775
30200020004165	MOD	OB_L12S.4U	30220451511906	2	247	HPK	436248889	3404959
30200020004165	MOD	OB_L12S.4U	30220451512033	3	242	HPK	436248889	3404959
30200020004167	MOD	OB_L12S.4U	30220451511908	2	241	HPK	436249225	5698415
30200020004167	MOD	OB_L12S.4U	30220451512030	3	231	HPK	436249225	5698415
30200020004168	MOD	OB_L12S.4U	30220451511909	2	255	HPK	436249233	15988247
30200020004168	MOD	OB_L12S.4U	30220451512028	3	234	HPK	436249233	15988247
30200020004169	MOD	OB_L12S.4U	30220451511910	2	253	HPK	436249241	4128415
30200020004169	MOD	OB_L12S.4U	30220451512027	3	229	HPK	436249241	4128415
30200020004170	MOD	OB_L12S.4U	30220451511911	2	244	HPK	436244741	3535919
30200020004170	MOD	OB_L12S.4U	30220451512026	3	222	HPK	436244741	3535919
30200020004171	MOD	OB_L12S.4U	30220451511912	2	235	HPK	436244749	3797559
30200020004171	MOD	OB_L12S.4U	30220451512025	3	209.06	PISA	436244749	3797559
30200020004172	MOD	OB_L12S.4U	30220451511913	2	253	HPK	436244757	3798175
30200020004172	MOD	OB_L12S.4U	30220451512024	3	222	HPK	436244757	3798175
30200020004173	MOD	OB_L12S.4U	30220451511914	2	245	HPK	436244613	3863967
30200020004173	MOD	OB_L12S.4U	30220451512023	3	218	HPK	436244613	3863967
30200020004174	MOD	OB_L12S.4U	30220451511915	2	228.78	PISA	436244621	6225431
30200020004174	MOD	OB_L12S.4U	30220451512022	3	224	HPK	436244621	6225431
30200020004175	MOD	OB_L12S.4U	30220451511916	2	239	HPK	436244837	3797871
30200020004175	MOD	OB_L12S.4U	30220451512021	3	212	HPK	436244837	3797871
30200020004176	MOD	OB_L12S.4U	30220451511918	2	254	HPK	436244629	4059503
30200020004176	MOD	OB_L12S.4U	30220451512020	3	213.68	PISA	436244629	4059503
30200020004177	MOD	OB_L12S.4U	30220451511919	2	247	HPK	436245733	8253719
30200020004177	MOD	OB_L12S.4U	30220451512019	3	220	HPK	436245733	8253719
30200020004178	MOD	OB_L12S.4U	30220451511920	2	242	HPK	436245741	3535479
30200020004178	MOD	OB_L12S.4U	30220451512017	3	250	HPK	436245741	3535479
30200020004179	MOD	OB_L12S.4U	30220451511921	2	237.26	PISA	436245749	3799967
30200020004179	MOD	OB_L12S.4U	30220451512016	3	225	HPK	436245749	3799967
30200020004180	MOD	OB_L12S.4U	30220451511922	2	251	HPK	436245957	5896607
30200020004180	MOD	OB_L12S.4U	30220451512015	3	239	HPK	436245957	5896607
30200020004181	MOD	OB_L12S.4U	30220451511923	2	251	HPK	436245965	3666591
30200020004181	MOD	OB_L12S.4U	30220451512014	3	222.95	PISA	436245965	3666591
30200020004182	MOD	OB_L12S.4U	30220451511924	2	267	HPK	436245973	12450327
30200020004182	MOD	OB_L12S.4U	30220451512013	3	226	HPK	436245973	12450327
30200020004183	MOD	OB_L12S.4U	30220451511925	2	247	HPK	436244517	3274927
30200020004183	MOD	OB_L12S.4U	30220451512012	3	243	HPK	436244517	3274927
30200020004184	MOD	OB_L12S.4U	30220451511926	2	238.58	PISA	436244525	6159215
30200020004184	MOD	OB_L12S.4U	30220451512011	3	224	HPK	436244525	6159215
30200020004185	MOD	OB_L12S.4U	30220451511927	2	245	HPK	436244533	6027575
30200020004185	MOD	OB_L12S.4U	30220451512010	3	233	HPK	436244533	6027575
30200020004186	MOD	OB_L12S.4U	30220451511928	2	234	HPK	436244677	3800223
30200020004186	MOD	OB_L12S.4U	30220451512007	3	241	HPK	436244677	3800223
30200020004187	MOD	OB_L12S.4U	30220451512001	2	248	HPK	436244685	13760751
30200020004187	MOD	OB_L12S.4U	30220451512006	3	227	HPK	436244685	13760751
30200020004188	MOD	OB_L12S.4U	30220451512002	2	224	HPK	436244693	5766815
30200020004188	MOD	OB_L12S.4U	30220451512005	3	218	HPK	436244693	5766815
30200020004189	MOD	OB_L12S.4U	30220451512003	2	212.95	PISA	436244845	3865199
30200020004189	MOD	OB_L12S.4U	30220451512004	3	219	HPK	436244845	3865199
30200020004190	MOD	OB_L12S.4U	30220445205306	2	230	HPK	436244853	3407383
30200020004190	MOD	OB_L12S.4U	30220450506823	3	230	HPK	436244853	3407383
30200020004191	MOD	OB_L12S.4U	30220445205307	2	234.144	ROCHESTER	436244965	3535415
30200020004191	MOD	OB_L12S.4U	30220445205314	3	230	HPK	436244965	3535415
30200020004192	MOD	OB_L12S.4U	30220445205308	2	240	HPK	436244973	6225655
30200020004192	MOD	OB_L12S.4U	30220445205313	3	230	HPK	436244973	6225655
30200020004193	MOD	OB_L12S.4U	30220445205309	2	230	HPK	436244981	7731051
30200020004193	MOD	OB_L12S.4U	30220445205312	3	240	HPK	436244981	7731051
30200020004194	MOD	OB_L12S.4U	30220445205310	2	240	HPK	436249897	5766679
30200020004194	MOD	OB_L12S.4U	30220445205311	3	240	HPK	436249897	5766679
30200020004195	MOD	OB_L12S.4U	30220450506736	2	200	HPK	436249905	4062059
30200020004195	MOD	OB_L12S.4U	30220450908228	3	199	HPK	436249905	4062059
30200020004197	MOD	OB_L12S.4U	30220450908003	2	183.336	ROCHESTER	436250033	5371999
30200020004197	MOD	OB_L12S.4U	30220451008504	3	184.643	ROCHESTER	436250033	5371999
30200020004198	MOD	OB_L12S.4U	30220450908209	2	177.396	ROCHESTER	436250025	3602847
30200020004198	MOD	OB_L12S.4U	30220450908227	3	181.427	ROCHESTER	436250025	3602847
30200020004199	MOD	OB_L12S.4U	30220450908213	2	198	HPK	436233073	14023223
30200020004199	MOD	OB_L12S.4U	30220450908222	3	196	HPK	436233073	14023223
30200020004200	MOD	OB_L12S.4U	30220450908216	2	198	HPK	436249913	13759903
30200020004200	MOD	OB_L12S.4U	30220450908220	3	197	HPK	436249913	13759903
30200020004201	MOD	OB_L12S.4U	30220450908218	2	197	HPK	436244549	3276447
30200020004201	MOD	OB_L12S.4U	30220450908219	3	196	HPK	436244549	3276447
30200020004202	MOD	OB_L12S.4U	30220450908001	2	200	HPK	436244557	16185623
30200020004202	MOD	OB_L12S.4U	30220451008525	3	235	HPK	436244557	16185623
30200020004203	MOD	OB_L12S.4U	30220450908004	2	216	HPK	436244565	5503735
30200020004203	MOD	OB_L12S.4U	30220451008524	3	235	HPK	436244565	5503735
30200020004204	MOD	OB_L12S.4U	30220450908202	2	209	HPK	436248969	3864943
30200020004204	MOD	OB_L12S.4U	30220451008523	3	239	HPK	436248969	3864943
30200020004205	MOD	OB_L12S.4U	30220450908203	2	206	HPK	436248977	5633439
30200020004205	MOD	OB_L12S.4U	30220451008522	3	228	HPK	436248977	5633439
30200020004206	MOD	OB_L12S.4U	30220450908204	2	227	HPK	436248985	3537967
30200020004206	MOD	OB_L12S.4U	30220451008521	3	240	HPK	436248985	3537967
30200020004207	MOD	OB_L12S.4U	30220450908205	2	214	HPK	436249289	3273071
30200020004207	MOD	OB_L12S.4U	30220451008520	3	227	HPK	436249289	3273071
30200020004208	MOD	OB_L12S.4U	30220450908206	2	212	HPK	436249297	4060015
30200020004208	MOD	OB_L12S.4U	30220451008518	3	216	HPK	436249297	4060015
30200020004209	MOD	OB_L12S.4U	30220450908208	2	213	HPK	436249305	13892255
30200020004209	MOD	OB_L12S.4U	30220451008517	3	221	HPK	436249305	13892255
30200020004210	MOD	OB_L12S.4U	30220450908210	2	216	HPK	436249737	3799919
30200020004210	MOD	OB_L12S.4U	30220451008515	3	241	HPK	436249737	3799919
30200020004211	MOD	OB_L12S.4U	30220450908211	2	211	HPK	436249745	14285215
30200020004211	MOD	OB_L12S.4U	30220451008514	3	234	HPK	436249745	14285215
30200020004212	MOD	OB_L12S.4U	30220450908212	2	204	HPK	436249753	3928479
30200020004212	MOD	OB_L12S.4U	30220451008513	3	203.208	ROCHESTER	436249753	3928479
30200020004213	MOD	OB_L12S.4U	30220450908221	2	226	HPK	436249961	13889815
30200020004213	MOD	OB_L12S.4U	30220451008512	3	236	HPK	436249961	13889815
30200020004214	MOD	OB_L12S.4U	30220450908223	2	209	HPK	436249969	14547511
30200020004214	MOD	OB_L12S.4U	30220451008511	3	224	HPK	436249969	14547511
30200020004215	MOD	OB_L12S.4U	30220450908226	2	204	HPK	436249977	12516715
30200020004215	MOD	OB_L12S.4U	30220451008510	3	232	HPK	436249977	12516715
30200020004216	MOD	OB_L12S.4U	30220451008501	2	219	HPK	436245189	14285167
30200020004216	MOD	OB_L12S.4U	30220451008509	3	244	HPK	436245189	14285167
30200020004217	MOD	OB_L12S.4U	30220451008502	2	228	HPK	436245197	3864887
30200020004217	MOD	OB_L12S.4U	30220451008508	3	231	HPK	436245197	3864887
30200020004218	MOD	OB_L12S.4U	30220451008503	2	222	HPK	436245205	3797239
30200020004218	MOD	OB_L12S.4U	30220451008507	3	235	HPK	436245205	3797239
30200020004219	MOD	OB_L12S.4U	30220451008505	2	228	HPK	436245989	3800431
30200020004219	MOD	OB_L12S.4U	30220451008506	3	238	HPK	436245989	3800431
30200020004220	MOD	OB_L12S.4D	30220450908009	2	200	HPK	436248613	3863243
30200020004220	MOD	OB_L12S.4D	30220450908012	3	199	HPK	436248613	3863243
30200020004221	MOD	OB_L12S.4D	30220450907804	2	191.474	ROCHESTER	436248621	3274355
30200020004221	MOD	OB_L12S.4D	30220450908034	3	183	HPK	436248621	3274355
30200020004222	MOD	OB_L12S.4D	30220450908015	2	199	HPK	436248629	3864911
30200020004222	MOD	OB_L12S.4D	30220450908033	3	184	HPK	436248629	3864911
30200020004223	MOD	OB_L12S.4D	30220450908024	2	193	HPK	436249029	16380911
30200020004223	MOD	OB_L12S.4D	30220450908031	3	199	HPK	436249029	16380911
30200020004224	MOD	OB_L12S.4D	30220450908028	2	175.568	ROCHESTER	436249037	3404147
30200020004224	MOD	OB_L12S.4D	30220450908029	3	172.511	ROCHESTER	436249037	3404147
30200020004225	MOD	OB_L12S.4D	30220450907701	2	256	HPK	436249045	16183923
30200020004225	MOD	OB_L12S.4D	30220450908032	3	216	HPK	436249045	16183923
30200020004226	MOD	OB_L12S.4D	30220450907702	2	227.747	ROCHESTER	436249637	14611827
30200020004226	MOD	OB_L12S.4D	30220450908030	3	219	HPK	436249637	14611827
30200020004227	MOD	OB_L12S.4D	30220450907703	2	250	HPK	436249645	13891595
30200020004227	MOD	OB_L12S.4D	30220450908027	3	214	HPK	436249645	13891595
30200020004228	MOD	OB_L12S.4D	30220450907704	2	246	HPK	436249653	5894263
30200020004228	MOD	OB_L12S.4D	30220450908026	3	214	HPK	436249653	5894263
30200020004230	MOD	OB_L12S.4D	30220450907706	2	255	HPK	436249453	3931451
30200020004230	MOD	OB_L12S.4D	30220450908023	3	218	HPK	436249453	3931451
30200020004231	MOD	OB_L12S.4D	30220450907707	2	249	HPK	436249461	6222519
30200020004231	MOD	OB_L12S.4D	30220450908022	3	210	HPK	436249461	6222519
30200020004232	MOD	OB_L12S.4D	30220450907708	2	298	HPK	436248709	5371279
30200020004232	MOD	OB_L12S.4D	30220450908021	3	200	HPK	436248709	5371279
30200020004233	MOD	OB_L12S.4D	30220450907709	2	248	HPK	436248717	6223475
30200020004233	MOD	OB_L12S.4D	30220450908020	3	215	HPK	436248717	6223475
30200020004234	MOD	OB_L12S.4D	30220450907710	2	280	HPK	436248725	7470195
30200020004234	MOD	OB_L12S.4D	30220450908019	3	209	HPK	436248725	7470195
30200020004235	MOD	OB_L12S.4D	30220450907711	2	239	HPK	436245937	11793523
30200020004235	MOD	OB_L12S.4D	30220450908018	3	208	HPK	436245937	11793523
30200020004236	MOD	OB_L12S.4D	30220450907712	2	226.841	ROCHESTER	436249197	11795571
30200020004236	MOD	OB_L12S.4D	30220450908017	3	208	HPK	436249197	11795571
30200020004237	MOD	OB_L12S.4D	30220450907713	2	251	HPK	436245905	3800503
30200020004237	MOD	OB_L12S.4D	30220450908016	3	203	HPK	436245905	3800503
30200020004238	MOD	OB_L12S.4D	30220450907714	2	243	HPK	436248869	6157323
30200020004238	MOD	OB_L12S.4D	30220450908014	3	210	HPK	436248869	6157323
30200020004239	MOD	OB_L12S.4D	30220450907715	2	244	HPK	436233485	16251623
30200020004239	MOD	OB_L12S.4D	30220450908011	3	218	HPK	436233485	16251623
30200020004240	MOD	OB_L12S.4D	30220450907716	2	256	HPK	436248877	5370779
30200020004240	MOD	OB_L12S.4D	30220450908010	3	208	HPK	436248877	5370779
30200020004241	MOD	OB_L12S.4D	30220450907717	2	250	HPK	436248885	14612151
30200020004241	MOD	OB_L12S.4D	30220450908008	3	210	HPK	436248885	14612151
30200020004242	MOD	OB_L12S.4D	30220450907718	2	293	HPK	436249221	5699255
30200020004242	MOD	OB_L12S.4D	30220450908007	3	205	HPK	436249221	5699255
30200020004243	MOD	OB_L12S.4D	30220450907719	2	251	HPK	436249229	5373327
30200020004243	MOD	OB_L12S.4D	30220450908006	3	231	HPK	436249229	5373327
30200020004244	MOD	OB_L12S.4D	30220450907720	2	250	HPK	436249237	14349683
30200020004244	MOD	OB_L12S.4D	30220450908005	3	206	HPK	436249237	14349683
30200020004245	MOD	OB_L12S.4D	30220450907721	2	232.256	ROCHESTER	436244745	3931763
30200020004245	MOD	OB_L12S.4D	30220450907811	3	223	HPK	436244745	3931763
30200020004246	MOD	OB_L12S.4D	30220450907801	2	201	HPK	436244753	5697975
30200020004246	MOD	OB_L12S.4D	30220450907810	3	219	HPK	436244753	5697975
30200020004247	MOD	OB_L12S.4D	30220450907802	2	216	HPK	436244761	16512523
30200020004247	MOD	OB_L12S.4D	30220450907809	3	223	HPK	436244761	16512523
30200020004248	MOD	OB_L12S.4D	30220450907803	2	224	HPK	436233477	5501299
30200020004248	MOD	OB_L12S.4D	30220450907808	3	212	HPK	436233477	5501299
30200020004249	MOD	OB_L12S.4D	30220450907806	2	227	HPK	436244625	3863155
30200020004249	MOD	OB_L12S.4D	30220450907807	3	215	HPK	436244625	3863155
30200020004250	MOD	OB_L12S.4U	30220450907823	3	196.098	ROCHESTER	436245997	13761591
30200020004250	MOD	OB_L12S.4U	30220450907913	2	202	HPK	436245997	13761591
30200020004252	MOD	OB_L12S.4U	30220450907835	2	190.724	ROCHESTER	436245925	4128311
30200020004252	MOD	OB_L12S.4U	30220450907924	3	181.083	ROCHESTER	436245925	4128311
30200020004253	MOD	OB_L12S.4U	30220450907912	2	192	HPK	436245933	4061295
30200020004253	MOD	OB_L12S.4U	30220450907914	3	181.071	ROCHESTER	436245933	4061295
30200020004254	MOD	OB_L12S.4U	30220450907812	2	225	HPK	436245941	6158839
30200020004254	MOD	OB_L12S.4U	30220450908108	3	219	HPK	436245941	6158839
30200020004255	MOD	OB_L12S.4U	30220450907813	2	232	HPK	436232841	7601191
30200020004255	MOD	OB_L12S.4U	30220450908107	3	218	HPK	436232841	7601191
30200020004256	MOD	OB_L12S.4U	30220450907814	2	221	HPK	436232849	14350647
30200020004256	MOD	OB_L12S.4U	30220450907943	3	221	HPK	436232849	14350647
30200020004257	MOD	OB_L12S.4U	30220450907815	2	224	HPK	436232857	15856167
30200020004257	MOD	OB_L12S.4U	30220450907940	3	209	HPK	436232857	15856167
30200020004258	MOD	OB_L12S.4U	30220450907816	2	225	HPK	436244773	14285679
30200020004258	MOD	OB_L12S.4U	30220450907939	3	210	HPK	436244773	14285679
30200020004259	MOD	OB_L12S.4U	30220450907817	2	235	HPK	436244781	5370731
30200020004259	MOD	OB_L12S.4U	30220450907938	3	212	HPK	436244781	5370731
30200020004260	MOD	OB_L12S.4U	30220450907818	2	219	HPK	436244789	3535671
30200020004260	MOD	OB_L12S.4U	30220450907937	3	216	HPK	436244789	3535671
30200020004261	MOD	OB_L12S.4U	30220450907819	2	215	HPK	436245701	5897839
30200020004261	MOD	OB_L12S.4U	30220450907935	3	225	HPK	436245701	5897839
30200020004262	MOD	OB_L12S.4U	30220450907820	2	217	HPK	436245709	14089839
30200020004262	MOD	OB_L12S.4U	30220450907934	3	220	HPK	436245709	14089839
30200020004263	MOD	OB_L12S.4U	30220450907821	2	221	HPK	436245717	4062831
30200020004263	MOD	OB_L12S.4U	30220450907933	3	226	HPK	436245717	4062831
30200020004264	MOD	OB_L12S.4U	30220450907822	2	218	HPK	436232233	3407223
30200020004264	MOD	OB_L12S.4U	30220450907930	3	218	HPK	436232233	3407223
30200020004265	MOD	OB_L12S.4U	30220450907824	2	225	HPK	436232241	3666287
30200020004265	MOD	OB_L12S.4U	30220450907929	3	215	HPK	436232241	3666287
30200020004266	MOD	OB_L12S.4U	30220450907826	2	219	HPK	436232249	6028343
30200020004266	MOD	OB_L12S.4U	30220450907928	3	219	HPK	436232249	6028343
30200020004267	MOD	OB_L12S.4U	30220450907827	2	212	HPK	436232265	3601975
30200020004267	MOD	OB_L12S.4U	30220450907927	3	224	HPK	436232265	3601975
30200020004268	MOD	OB_L12S.4U	30220450907828	2	228	HPK	436232273	14547823
30200020004268	MOD	OB_L12S.4U	30220450907925	3	226	HPK	436232273	14547823
30200020004269	MOD	OB_L12S.4U	30220450907829	2	207	HPK	436232281	6157935
30200020004269	MOD	OB_L12S.4U	30220450907923	3	237	HPK	436232281	6157935
30200020004270	MOD	OB_L12S.4U	30220450907830	2	222	HPK	436245061	6224091
30200020004270	MOD	OB_L12S.4U	30220450907921	3	216	HPK	436245061	6224091
30200020004271	MOD	OB_L12S.4U	30220450907832	2	213	HPK	436245069	14285423
30200020004271	MOD	OB_L12S.4U	30220450907920	3	219	HPK	436245069	14285423
30200020004272	MOD	OB_L12S.4U	30220450907833	2	219	HPK	436232489	5897975
30200020004272	MOD	OB_L12S.4U	30220450907919	3	224	HPK	436232489	5897975
30200020004273	MOD	OB_L12S.4U	30220450907834	2	834	HPK	436245077	14283375
30200020004273	MOD	OB_L12S.4U	30220450907918	3	215	HPK	436245077	14283375
30200020004274	MOD	OB_L12S.4U	30220450907836	2	217	HPK	436232497	4128103
30200020004274	MOD	OB_L12S.4U	30220450907916	3	223	HPK	436232497	4128103
30200020004275	MOD	OB_L12S.4U	30220450907901	2	215	HPK	436232297	5895927
30200020004275	MOD	OB_L12S.4U	30220450907915	3	214	HPK	436232297	5895927
30200020004276	MOD	OB_L12S.4U	30220450907902	2	230	HPK	436232505	4126967
30200020004276	MOD	OB_L12S.4U	30220450907911	3	211	HPK	436232505	4126967
30200020004277	MOD	OB_L12S.4U	30220450907903	2	213	HPK	436228549	14348599
30200020004277	MOD	OB_L12S.4U	30220450907908	3	214	HPK	436228549	14348599
30200020004278	MOD	OB_L12S.4U	30220450907904	2	218	HPK	436232313	15990183
30200020004278	MOD	OB_L12S.4U	30220450907907	3	224	HPK	436232313	15990183
30200020004279	MOD	OB_L12S.4U	30220450907905	2	223	HPK	436228557	6225007
30200020004279	MOD	OB_L12S.4U	30220450907906	3	217	HPK	436228557	6225007
30200020004280	MOD	OB_L12S.4D	30220450908323	2	198	HPK	436244633	3797919
30200020004280	MOD	OB_L12S.4D	30220451310317	3	184.002	ROCHESTER	436244633	3797919
30200020004281	MOD	OB_L12S.4D	30220450908325	2	189	HPK	436244617	16119659
30200020004281	MOD	OB_L12S.4D	30220451310309	3	188.814	ROCHESTER	436244617	16119659
30200020004282	MOD	OB_L12S.4D	30220450908326	2	176.774	ROCHESTER	436245737	14547615
30200020004282	MOD	OB_L12S.4D	30220451210219	3	192.372	ROCHESTER	436245737	14547615
30200020004283	MOD	OB_L12S.4D	30220450908327	2	192.216	ROCHESTER	436245745	5963375
30200020004283	MOD	OB_L12S.4D	30220451210210	3	192.375	ROCHESTER	436245745	5963375
30200020004284	MOD	OB_L12S.4D	30220451210203	2	179	HPK	436245753	3273119
30200020004284	MOD	OB_L12S.4D	30220451210206	3	186	HPK	436245753	3273119
30200020004285	MOD	OB_L12S.4D	30220450908109	2	213	HPK	436245961	14614039
30200020004285	MOD	OB_L12S.4D	30220451310335	3	250	HPK	436245961	14614039
30200020004286	MOD	OB_L12S.4D	30220450908320	2	218	HPK	436245969	5633015
30200020004286	MOD	OB_L12S.4D	30220451310334	3	236	HPK	436245969	5633015
30200020004287	MOD	OB_L12S.4D	30220450908321	2	218	HPK	436245977	11792663
30200020004287	MOD	OB_L12S.4D	30220451310332	3	209.901	ROCHESTER	436245977	11792663
30200020004288	MOD	OB_L12S.4D	30220450908322	2	202	HPK	436244521	3273519
30200020004288	MOD	OB_L12S.4D	30220451310331	3	241	HPK	436244521	3273519
30200020004289	MOD	OB_L12S.4D	30220450908324	2	201	HPK	436244529	14348703
30200020004289	MOD	OB_L12S.4D	30220451310330	3	239	HPK	436244529	14348703
30200020004290	MOD	OB_L12S.4D	30220451210201	2	215	HPK	436244537	5635151
30200020004290	MOD	OB_L12S.4D	30220451310329	3	267	HPK	436244537	5635151
30200020004291	MOD	OB_L12S.4D	30220451210202	2	247	HPK	436244681	5765791
30200020004291	MOD	OB_L12S.4D	30220451310328	3	242	HPK	436244681	5765791
30200020004292	MOD	OB_L12S.4D	30220451210204	2	209	HPK	436244689	6157215
30200020004292	MOD	OB_L12S.4D	30220451310327	3	248	HPK	436244689	6157215
30200020004293	MOD	OB_L12S.4D	30220451210205	2	215	HPK	436244697	3537311
30200020004293	MOD	OB_L12S.4D	30220451310325	3	245	HPK	436244697	3537311
30200020004294	MOD	OB_L12S.4D	30220451210207	2	252	HPK	436244969	4062743
30200020004294	MOD	OB_L12S.4D	30220451310324	3	234	HPK	436244969	4062743
30200020004295	MOD	OB_L12S.4D	30220451210208	2	208	HPK	436244977	3274095
30200020004295	MOD	OB_L12S.4D	30220451310323	3	224	HPK	436244977	3274095
30200020004296	MOD	OB_L12S.4D	30220451210209	2	251	HPK	436244985	14022559
30200020004296	MOD	OB_L12S.4D	30220451310322	3	224	HPK	436244985	14022559
30200020004297	MOD	OB_L12S.4D	30220451210211	2	253	HPK	436244841	13761047
30200020004297	MOD	OB_L12S.4D	30220451310321	3	234	HPK	436244841	13761047
30200020004298	MOD	OB_L12S.4D	30220451210212	2	237	HPK	436244849	5699183
30200020004298	MOD	OB_L12S.4D	30220451310320	3	231	HPK	436244849	5699183
30200020004299	MOD	OB_L12S.4D	30220451210213	2	222	HPK	436244857	13891183
30200020004299	MOD	OB_L12S.4D	30220451310319	3	216	HPK	436244857	13891183
30200020004300	MOD	OB_L12S.4D	30220451210214	2	220	HPK	436249893	14020887
30200020004300	MOD	OB_L12S.4D	30220451310318	3	218	HPK	436249893	14020887
30200020004301	MOD	OB_L12S.4D	30220451210215	2	218	HPK	436249901	3276335
30200020004301	MOD	OB_L12S.4D	30220451310315	3	227	HPK	436249901	3276335
30200020004302	MOD	OB_L12S.4D	30220451210216	2	241	HPK	436249909	3798639
30200020004302	MOD	OB_L12S.4D	30220451310314	3	231	HPK	436249909	3798639
30200020004303	MOD	OB_L12S.4D	30220451210218	2	215	HPK	436244553	3601007
30200020004303	MOD	OB_L12S.4D	30220451310313	3	224	HPK	436244553	3601007
30200020004304	MOD	OB_L12S.4D	30220451210220	2	242	HPK	436244561	14286495
30200020004304	MOD	OB_L12S.4D	30220451310312	3	237	HPK	436244561	14286495
30200020004305	MOD	OB_L12S.4D	30220451310301	2	210	HPK	436244569	7994407
30200020004305	MOD	OB_L12S.4D	30220451310311	3	241	HPK	436244569	7994407
30200020004306	MOD	OB_L12S.4D	30220451310302	2	224	HPK	436248965	6027679
30200020004306	MOD	OB_L12S.4D	30220451310310	3	234	HPK	436248965	6027679
30200020004307	MOD	OB_L12S.4D	30220451310303	2	215	HPK	436248973	4062623
30200020004307	MOD	OB_L12S.4D	30220451310308	3	226	HPK	436248973	4062623
30200020004308	MOD	OB_L12S.4D	30220451310304	2	219	HPK	436248981	14611359
30200020004308	MOD	OB_L12S.4D	30220451310307	3	248	HPK	436248981	14611359
30200020004309	MOD	OB_L12S.4D	30220451310305	2	223	HPK	436249285	15855895
30200020004309	MOD	OB_L12S.4D	30220451310306	3	235	HPK	436249285	15855895
30200020004310	MOD	OB_L12S.4U	30220451511325	3	193.899	ROCHESTER	436233321	3275935
30200020004310	MOD	OB_L12S.4U	30220451511708	2	205	HPK	436233321	3275935
30200020004311	MOD	OB_L12S.4U	30220451310502	2	192.246	ROCHESTER	436233329	3930783
30200020004311	MOD	OB_L12S.4U	30220451511710	3	190	HPK	436233329	3930783
